LPA,-0.8657687109980206,1.0602608807256557e-16,-0.500444341617353
RPA,0.8657687109980206,0.0,-0.500444341617353
Nz,5.592699811409936e-17,0.9133571925070627,-0.4071592303947147
Fp1,-0.3074524417182671,0.9503985901975094,-0.04706926632168909
Fpz,6.121881566434053e-17,0.9997791315334913,-0.02101637814034366
Fp2,0.30745244171826697,0.9503985901975094,-0.04706926632168909
AF7,-0.5848178548280611,0.808130152133982,-0.0700980305444594
AF5,-0.5053068143827742,0.8565200655676327,0.10506379308948768
AF3,-0.3703798340947891,0.8959187878779353,0.24525151176546833
AF1,-0.19622460950348083,0.9210542895061344,0.33638504486310994
AFz,5.692855326496655e-17,0.9297138294013004,0.36828276557554207
AF2,0.19508175638747935,0.9213861417070177,0.33614087254457975
AF4,0.370379834094789,0.8959187878779353,0.24525151176546833
AF6,0.5053068143827741,0.8565200655676327,0.10506379308948768
AF8,0.5843448652357632,0.8084771423124945,-0.07004133658647847
F9,-0.7024718683426167,0.5233515486370206,-0.4823239893748451
F7,-0.8049842925761991,0.5867174072756873,-0.08810773351580288
F5,-0.7418629175042754,0.6357394772135158,0.21324804511256504
F3,-0.5670626638867305,0.6770748209017929,0.4690518330914931
F1,-0.3063720082852009,0.7048558621986319,0.6397768408308604
Fz,4.3754974406970394e-17,0.7145729599331712,0.6995609229597852
F2,0.30617579537430567,0.7044044442598405,0.640367676599855
F4,0.5663835715609005,0.6774587949588862,0.46931783579869657
F6,0.7417042116039222,0.6356034741814988,0.2142033755509303
F8,0.8045114295719087,0.587373394476008,-0.08805597736607956
F10,0.7024718683426165,0.5233515486370207,-0.4823239893748451
FT9,-0.8243805394487046,0.2741265386030889,-0.4952286007610544
FT7,-0.9459990294919871,0.3083256096122032,-0.10010571740655948
FC5,-0.8970249881392528,0.33838665847217353,0.2843248846334239
FC3,-0.6973508557428616,0.36418323025882593,0.6173105853563065
FC1,-0.38060144489772013,0.3816030276474511,0.8423310925236385
FCz,2.3720529243755107e-17,0.387385640664235,0.9219177649916289
FC2,0.38060144489772013,0.38160302764745097,0.8423310925236385
FC4,0.6973508557428616,0.3641832302588259,0.6173105853563065
FC6,0.8970249881392529,0.3383866584721735,0.2843248846334239
FT8,0.9459990294919871,0.3083256096122032,-0.10010571740655948
FT10,0.8243805394487047,0.2741265386030888,-0.4952286007610544
T9,-0.8657687109980206,1.0602608807256557e-16,-0.500444341617353
T7,-0.9945710477191498,1.2179982501138862e-16,-0.10405974744747643
C5,-0.9509604796512632,1.1645907075205511e-16,0.30931240864446347
C3,-0.7431945303952056,9.101508027923088e-17,0.6690753993315327
C1,-0.4063241728433489,-4.976035976888031e-17,0.9137289896698957
Cz,6.123233995736766e-17,0.0,1.0
C2,0.4071592303947146,0.0,0.9133571925070628
C4,0.7431449273926404,0.0,0.6691304931704931
C6,0.9509604796512632,0.0,0.30931240864446347
T8,0.9945710477191498,0.0,-0.10405974744747643
T10,0.8657687109980206,0.0,-0.500444341617353
TP7,-0.9459990294919871,-0.3083256096122032,-0.10010571740655948
CP5,-0.8970249881392528,-0.33838665847217353,0.2843248846334239
CP3,-0.6973508557428616,-0.36418323025882593,0.6173105853563065
CP1,-0.38060144489772013,-0.3816030276474511,0.8423310925236385
CPz,2.3720529243755107e-17,-0.387385640664235,0.9219177649916289
CP2,0.38060144489772013,-0.38160302764745097,0.8423310925236385
CP4,0.6973508557428616,-0.3641832302588259,0.6173105853563065
CP6,0.8970249881392529,-0.3383866584721735,0.2843248846334239
TP8,0.9457067069638139,-0.30923108195959625,-0.10007478380569458
P9,-0.7024718683426167,-0.5233515486370206,-0.4823239893748451
P7,-0.8049842925761991,-0.5867174072756873,-0.08810773351580288
P5,-0.7418629175042754,-0.6357394772135158,0.21324804511256504
P3,-0.5670626638867305,-0.6770748209017929,0.4690518330914931
P1,-0.3063720082852009,-0.7048558621986319,0.6397768408308604
Pz,4.3754974406970394e-17,-0.7145729599331712,0.6995609229597852
P2,0.30617579537430567,-0.7044044442598405,0.640367676599855
P4,0.5663835715609005,-0.6774587949588862,0.46931783579869657
P6,0.7417042116039222,-0.6356034741814988,0.2142033755509303
P8,0.8045114295719087,-0.587373394476008,-0.08805597736607956
P10,0.7024718683426165,-0.5233515486370207,-0.4823239893748451
PO9,-0.5124313926017455,-0.7236091735372305,-0.46238926441798134
PO7,-0.5848178548280611,-0.808130152133982,-0.0700980305444594
PO5,-0.5053068143827742,-0.8565200655676327,0.10506379308948768
PO3,-0.3703798340947891,-0.8959187878779353,0.24525151176546833
PO1,-0.19622460950348083,-0.9210542895061344,0.33638504486310994
POz,5.692855326496655e-17,-0.9297138294013004,0.36828276557554207
PO2,0.19508175638747935,-0.9213861417070177,0.33614087254457975
PO4,0.370379834094789,-0.8959187878779353,0.24525151176546833
PO6,0.5053068143827741,-0.8565200655676327,0.10506379308948768
PO8,0.5843448652357632,-0.8084771423124945,-0.07004133658647847
PO10,0.5120604266957356,-0.7240854471244386,-0.46205452565123006
O1,-0.3074524417182671,-0.9503985901975094,-0.04706926632168909
Oz,6.121881566434053e-17,-0.9997791315334913,-0.02101637814034366
O2,0.30745244171826697,-0.9503985901975094,-0.04706926632168909
O9,-0.2701134714920464,-0.8583605871858356,-0.43618323544641535
O10,0.27011347149204634,-0.8583605871858356,-0.43618323544641535
I1,-0.2701134714920464,-0.8583605871858356,-0.43618323544641535
Iz,5.592699811409936e-17,-0.9133571925070627,-0.4071592303947147
I2,0.27011347149204634,-0.8583605871858356,-0.43618323544641535
AFp9h,-0.4331431774841489,0.8632853629764908,-0.25908564195934075
AFp7h,-0.4124347291014121,0.9109602026269052,-0.007007386174053118
AFp5h,-0.315237936818883,0.9457138104566487,0.07905967304346588
AFp3h,-0.1981937299575283,0.9699481026709335,0.14113795921217917
AFp1h,-0.06704218280365021,0.9826182613908131,0.1731089197765893
AFp2h,0.06803821418891438,0.9825518578457929,0.17309722139238512
AFp4h,0.19819372995752818,0.9699481026709335,0.14113795921217917
AFp6h,0.3152379368188829,0.9457138104566487,0.07905967304346588
AFp8h,0.41326498781301924,0.9105838714524155,-0.007004491318864734
AFp10h,0.4335174952420869,0.8630302099276649,-0.2593095410339504
AFF9h,-0.6733562997487907,0.6833615939501099,-0.28214929647720505
AFF7h,-0.6793771590139387,0.7324065985245998,0.0450249958109385
AFF5h,-0.5626516466400019,0.780904420603561,0.2713142281840578
AFF3h,-0.37121146516126996,0.8164651093574024,0.4422519342352596
AFF1h,-0.13000747564478055,0.8360480741464348,0.5330306501436002
AFF2h,0.12902412976861102,0.8361563758647974,0.5330996989664318
AFF4h,0.3713756507704807,0.8168262291879038,0.44144652827434505
